0,0,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,399,391,379,0,0
0,0,389,398,400,0,0,0,0,0,368,0
102,376,389,398,400,401,400,399,391,379,368,362
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,379,0,0
0,0,0,0,0,0,0,0,0,0,0,362
103,376,0,0,0,0,0,399,391,379,368,362
0,0,0,0,400,402,400,399,391,0,0,0
0,0,0,0,0,402,400,399,391,379,0,0
103,376,0,0,0,0,0,0,0,0,0,0
103,376,389,398,400,0,0,0,0,0,0,0
103,376,0,0,399,401,400,399,391,379,368,362
103,376,389,398,400,402,400,399,391,379,368,362
0,0,0,0,0,0,0,0,0,0,0,0
103,376,389,398,400,402,0,0,0,0,0,0
0,0,0,0,0,0,400,399,391,379,368,362
0,0,0,398,400,402,400,399,391,379,368,362
102,376,389,398,400,402,0,0,0,0,0,0
102,376,0,0,0,0,0,0,0,0,0,362
101,376,389,398,399,402,400,399,391,379,368,362
101,376,389,398,400,402,0,0,0,379,368,362
101,376,389,398,400,0,0,0,0,0,0,0
101,376,389,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0
103,382,395,0,0,0,0,399,0,0,0,0
103,382,396,405,406,408,407,405,398,385,375,369
101,376,0,0,0,0,400,399,391,379,368,362
101,0,0,0,0,0,0,0,391,379,368,362
0,0,0,0,0,0,400,399,391,379,368,362
102,382,395,405,406,408,407,405,0,0,0,0
102,383,396,405,406,408,407,0,0,0,0,0
101,382,396,405,406,408,407,405,398,385,375,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,398,400,402,400,399,391,0,0,0
82,376,389,398,399,402,400,399,0,0,0,0
63,376,389,0,0,0,0,0,0,0,0,0
38,382,396,0,0,0,0,0,391,379,368,362
35,0,0,0,0,402,400,399,391,379,368,362
35,376,0,0,400,401,0,0,0,0,0,0
35,376,389,398,400,402,0,0,0,0,0,0
35,0,0,0,0,0,0,399,391,379,368,363
0,0,0,0,0,0,400,399,391,379,0,0
35,376,389,0,0,402,400,0,0,379,368,362
0,0,0,0,0,0,400,399,391,379,368,362
36,376,0,0,0,0,400,399,391,0,0,0
0,0,0,0,400,401,400,399,391,379,368,362
35,376,0,0,0,0,400,399,391,0,0,0
36,376,389,398,400,402,0,0,0,0,0,0
37,376,389,398,400,402,0,0,0,0,368,0
36,376,0,0,0,0,400,399,391,0,0,0
36,376,389,398,400,402,400,399,391,379,368,362
36,382,395,405,0,401,400,0,0,0,0,0
36,376,389,398,400,401,400,399,391,379,368,362
36,382,395,405,406,408,407,405,398,385,375,369
35,382,396,405,406,408,407,405,398,385,375,369
36,0,0,0,0,0,400,0,0,0,0,362
0,0,0,398,400,402,0,0,0,0,368,362
36,382,395,405,406,408,407,405,398,385,375,369
36,382,396,405,406,408,0,0,0,0,0,0
37,382,395,405,406,408,407,0,0,0,0,0
98,382,396,405,0,0,0,0,0,0,0,0
97,383,396,0,0,0,0,0,0,379,368,362
95,0,0,0,0,0,0,0,0,379,368,362
96,0,0,0,0,0,0,399,0,0,368,362
96,382,396,405,406,408,407,405,398,385,375,0
94,376,0,0,0,0,0,0,0,379,368,362
0,0,0,0,0,0,400,399,391,379,368,0
0,0,0,0,0,0,0,0,0,379,368,362
44,376,389,0,0,0,0,399,391,379,0,0
44,0,0,0,0,0,0,399,391,379,368,362
0,0,389,398,399,401,400,0,0,0,0,0
0,0,0,0,0,401,400,399,391,379,368,362
0,0,395,405,0,0,0,0,0,0,0,362
0,0,0,0,0,0,0,0,391,379,368,0
42,382,395,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,391,379,368,362
0,0,0,0,0,0,400,399,0,0,0,0
94,382,395,404,0,0,0,0,391,0,0,0
91,376,389,398,400,401,400,0,0,0,0,362
38,376,389,0,0,0,0,0,0,0,0,0
39,382,0,0,0,0,0,0,391,379,368,362
40,382,396,405,406,408,407,405,398,385,375,0
38,0,0,0,0,401,400,0,0,0,0,0
38,382,395,0,0,0,0,0,0,0,0,0
39,376,389,0,0,0,0,0,0,0,0,0
39,382,395,405,406,408,406,405,398,385,375,0
39,0,0,0,400,0,0,0,0,0,0,362
39,382,395,404,406,408,407,405,0,0,0,0
39,382,0,0,0,0,0,399,391,379,0,0
39,382,395,404,406,408,407,405,398,385,375,368
39,382,0,0,0,0,400,399,391,379,368,362
38,382,0,0,0,0,0,399,0,0,0,0
0,0,0,398,399,401,400,399,391,379,368,362
0,0,0,0,399,0,0,0,0,0,0,0
37,382,395,405,406,408,407,405,398,385,375,369
91,382,0,0,0,0,0,0,0,0,368,362
93,376,389,398,399,401,400,0,0,0,0,362
0,0,0,398,399,402,400,0,0,0,0,0
0,0,0,0,0,401,400,399,391,379,368,362
48,382,395,405,406,408,407,405,398,385,374,0
44,376,389,398,399,401,0,0,0,0,368,0
0,0,0,0,0,401,400,399,0,0,0,0
43,382,395,405,406,408,0,0,0,0,0,362
43,376,389,398,399,401,0,0,0,0,0,0
0,0,0,0,0,401,400,399,0,0,0,0
41,376,389,398,399,401,400,399,391,379,368,362
0,0,0,398,399,401,400,0,0,0,0,0
42,382,396,405,406,408,407,0,0,0,0,0
41,376,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,400,399,0,0,0,0
40,382,395,404,0,0,0,0,0,379,368,362
40,382,395,405,406,408,0,0,0,0,0,0
40,376,389,398,399,401,400,399,391,379,368,362
39,382,395,405,406,408,0,0,0,0,0,0
40,376,389,398,399,401,0,0,0,0,0,0
43,382,396,405,406,408,407,405,398,385,375,369
40,0,0,0,0,0,0,0,391,379,368,362
38,376,389,398,399,401,400,0,0,0,0,362
0,0,0,0,399,401,400,0,0,0,0,0
39,0,0,0,0,402,400,0,0,0,0,0
37,376,389,398,399,401,400,399,391,379,368,362
38,376,0,0,0,0,400,0,0,0,0,362
37,382,395,405,406,408,407,405,0,0,0,0
37,376,389,398,0,0,0,0,0,379,0,0
36,376,0,0,0,0,0,0,0,0,368,0
38,376,389,398,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
36,376,0,0,0,0,400,399,391,379,368,0
36,376,389,398,399,401,400,399,391,379,368,362
36,376,389,398,0,0,0,0,0,379,368,362
36,382,395,404,406,0,0,0,0,0,0,362
35,376,389,0,0,0,0,0,0,0,0,0
36,376,389,398,399,402,400,399,391,379,368,362
0,0,389,398,399,401,400,399,391,379,368,362
37,376,0,0,0,0,0,0,0,0,0,362
0,0,0,0,0,0,0,0,0,0,0,0
99,376,389,0,0,0,0,399,391,379,368,362
99,376,389,398,0,401,400,399,0,0,0,0
97,0,0,0,0,0,400,399,391,379,368,362
97,376,389,398,400,402,400,399,391,379,368,362
96,376,389,398,0,0,0,0,0,0,0,0
95,376,389,398,400,402,400,0,0,0,0,0
95,376,389,398,0,0,0,0,391,379,368,362
